1,1,0,0
1,9,-4,0
1,17,-4,0
1,25,-4,0
1,33,-4,0
1,41,-4,0
1,49,-4,0
1,57,-4,0
1,65,-4,0
1,73,-4,0
1,81,-4,0
1,89,-4,0
1,97,-4,0
1,105,-4,0
1,113,-4,0
1,121,-4,0
1,129,-4,0
1,137,-4,0
1,145,-4,0
1,153,-4,0
1,161,-4,0
1,169,-4,0
1,177,-4,0
1,185,-4,0
1,193,-4,0
1,201,-4,0
1,209,-4,0
1,217,-4,0
1,225,-4,0
1,233,-4,0
1,241,-4,0
1,249,-4,0
1,257,-4,0
1,265,-4,0
1,273,-4,0
1,281,-4,0
1,289,-4,0
1,297,-4,0
1,305,-4,0
1,313,-4,0
1,321,-4,0
1,329,-4,0
1,337,-4,0
1,345,-4,0
9,1,0,-4
9,9,-4,-4
9,17,-4,-4
9,25,-4,-4
9,33,-4,-4
9,41,-4,-4
9,49,-4,-4
9,57,-4,-4
9,65,-4,-4
9,73,-4,-4
9,81,-4,-4
9,89,-4,-4
9,97,-4,-4
9,105,-4,-4
9,113,-4,-4
9,121,-4,-4
9,129,-4,-4
9,137,-4,-4
9,145,-4,-4
9,153,-4,-4
9,161,-4,-4
9,169,-4,-4
9,177,-4,-4
9,185,-4,-4
9,193,-4,-4
9,201,-4,-4
9,209,-4,-4
9,217,-4,-4
9,225,-4,-4
9,233,-4,-4
9,241,-4,-4
9,249,-4,-4
9,257,-4,-4
9,265,-4,-4
9,273,-4,-4
9,281,-4,-4
9,289,-4,-4
9,297,-4,-4
9,305,-4,-4
9,313,-4,-4
9,321,-4,-4
9,329,-4,-4
9,337,-4,-4
9,345,-4,-4
17,1,0,-4
17,9,-4,-4
17,17,-4,-4
17,25,-4,-4
17,33,-4,-4
17,41,-4,-4
17,49,-4,-4
17,57,-4,-4
17,65,-4,-4
17,73,-4,-4
17,81,-4,-4
17,89,-4,-4
17,97,-4,-4
17,105,-4,-4
17,113,-4,-4
17,121,-4,-4
17,129,-4,-4
17,137,-4,-4
17,145,-4,-4
17,153,-4,-4
17,161,-4,-4
17,169,-4,-4
17,177,-4,-4
17,185,-4,-4
17,193,-4,-4
17,201,-4,-4
17,209,-4,-4
17,217,-4,-4
17,225,-4,-4
17,233,-4,-4
17,241,-4,-4
17,249,-4,-4
17,257,-4,-4
17,265,-4,-4
17,273,-4,-4
17,281,-4,-4
17,289,-4,-4
17,297,-4,-4
17,305,-4,-4
17,313,-4,-4
17,321,-4,-4
17,329,-4,-4
17,337,-4,-4
17,345,-4,-4
25,1,0,-4
25,9,-4,-4
25,17,-4,-4
25,25,-4,-4
25,33,-4,-4
25,41,-4,-4
25,49,-4,-4
25,57,-4,-4
25,65,-4,-4
25,73,-4,-4
25,81,-4,-4
25,89,-4,-4
25,97,-4,-4
25,105,-4,-4
25,113,-4,-4
25,121,-4,-4
25,129,-4,-4
25,137,-4,-4
25,145,-4,-4
25,153,-4,-4
25,161,-4,-4
25,169,-4,-4
25,177,-4,-4
25,185,-4,-4
25,193,-4,-4
25,201,-4,-4
25,209,-4,-4
25,217,-4,-4
25,225,-4,-4
25,233,-4,-4
25,241,-4,-4
25,249,-4,-4
25,257,-4,-4
25,265,-4,-4
25,273,-4,-4
25,281,-4,-4
25,289,-4,-4
25,297,-4,-4
25,305,-4,-4
25,313,-4,-4
25,321,-4,-4
25,329,-4,-4
25,337,-4,-4
25,345,-4,-4
33,1,0,-4
33,9,-4,-4
33,17,-4,-4
33,25,-4,-4
33,33,-4,-4
33,41,-4,-4
33,49,-4,-4
33,57,-4,-4
33,65,-4,-4
33,73,-4,-4
33,81,-4,-4
33,89,-4,-4
33,97,-4,-4
33,105,-4,-4
33,113,-4,-4
33,121,-4,-4
33,129,-4,-4
33,137,-4,-4
33,145,-4,-4
33,153,-4,-4
33,161,-4,-4
33,169,-4,-4
33,177,-4,-4
33,185,-4,-4
33,193,-4,-4
33,201,-4,-4
33,209,-4,-4
33,217,-4,-4
33,225,-4,-4
33,233,-4,-4
33,241,-4,-4
33,249,-4,-4
33,257,-4,-4
33,265,-4,-4
33,273,-4,-4
33,281,-4,-4
33,289,-4,-4
33,297,-4,-4
33,305,-4,-4
33,313,-4,-4
33,321,-4,-4
33,329,-4,-4
33,337,-4,-4
33,345,-4,-4
41,1,0,-4
41,9,-4,-4
41,17,-4,-4
41,25,-4,-4
41,33,-4,-4
41,41,-4,-4
41,49,-4,-4
41,57,-4,-4
41,65,-4,-4
41,73,-4,-4
41,81,-4,-4
41,89,-4,-4
41,97,-4,-4
41,105,-4,-4
41,113,-4,-4
41,121,-4,-4
41,129,-4,-4
41,137,-4,-4
